metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788857578.9991,anonymous,1479.3773409176,1722429116.2306,AS4755 TATA Communications formerly VSNL is Leading ISP,TATACOMM-AS,Kolkata,Asia,AS,India,IN,,False,Tata Communications Limited,22.5643,88.3693,False,Tata Communications Limited,True,West Bengal,success,Asia/Kolkata,700001,1788782523,1788949380.7482,80,http,219.65.73.81:80,False,473.5414981842,490272,97146,83.462202383992,219.65.73.81
True,1788949380.7149,elite,2572.1117355339,1783462239.3875,AS3292 TDC Holding A/S,TDC,Lystrup,Europe,EU,Denmark,DK,,False,TDC Holding A/S,56.2374,10.2318,False,Peter Bodum A-S,True,Central Jutland,success,Europe/Copenhagen,8520,1788903876,1788949380.7149,4145,socks4,93.167.245.6:4145,True,1094.5320129395,73721,147400,33.339664708463,93.167.245.6
True,1788949380.5602,elite,4172.0713158834,1776081592.8174,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,Phnom Penh,Asia,AS,Cambodia,KH,,False,"COGETEL Co., Ltd",11.5583,104.9121,False,Cogetel Ltd,True,Phnom Penh,success,Asia/Phnom_Penh,,1788435653,1788949380.5602,1080,socks5,202.62.42.167:1080,True,9646.6131210327,72839,92117,44.156623584471,202.62.42.167
True,1788949318.5296,elite,2689.3326804626,1776081300.7191,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Phoenix,North America,,United States,US,,False,Cox Communications Inc.,33.4532,-112.0748,False,Cox Communications Inc.,True,Arizona,success,America/Phoenix,85001,1788781395,1788949380.4262,4145,socks5,98.182.147.97:4145,True,1975.9998321533,134057,71392,65.250743493519,98.182.147.97
True,1788949333.7678,elite,12531.417769862,1788397726.0397,AS207957 SERV.HOST GROUP LTD,ServHost-AS,Stockholm,Europe,EU,Sweden,SE,,True,SERV.HOST GROUP LTD,59.3327,18.0656,False,SERV.HOST GROUP LTD,True,Stockholm County,success,Europe/Stockholm,100 04,1788396489,1788949380.422,1089,socks5,193.23.200.117:1089,True,12590.544700623,5503,6716,45.036418692201,193.23.200.117
True,1788949346.5081,elite,10910.045671077,1787632679.7737,AS24940 Hetzner Online GmbH,HETZNER-AS,Frankfurt Am Main,Europe,EU,Germany,DE,,True,Hetzner Online AG,50.094,8.4971,False,Hetzner Online AG,True,Hesse,success,Europe/Berlin,65931,1788840867,1788949380.3266,9094,socks5,91.107.243.254:9094,True,17694.079399109,13467,17719,43.182838453152,91.107.243.254
True,1788934443.057,transparent,1037.6410817507,1786813761.4295,AS263703 VIGINET C.A,VIGINET C.A,San Carlos del Zulia,South America,SA,Venezuela,VE,,False,Viginet C.A,9.00098,-71.9268,False,,True,Zulia,success,America/Caracas,,1788625459,1788949380.2709,999,http,190.97.236.129:999,True,1540.9197807312,31144,1378,95.762868212287,190.97.236.129
True,1788749637.5435,elite,411.0729929322,1786460672.8638,AS46606 Unified Layer,UNIFIEDLAYER-AS-1,Provo,North America,,United States,US,East Bay,True,Unified Layer,40.2066,-111.643,False,Unified Layer,True,Utah,success,America/Denver,84606,1788877270,1788949380.2572,8085,http,162.214.159.94:8085,False,458.96172523499,45721,164,99.642584722676,162.214.159.94
True,1788949304.407,elite,1972.3605658616,1776088553.7468,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,UCLOUD-HK-AS-AP,Tokyo,Asia,AS,Japan,JP,,True,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,35.6893,139.6899,False,Ucloud Information Technology,True,Tokyo,success,Asia/Tokyo,151-0053,1788610446,1788949380.2164,10808,socks5,101.36.104.239:10808,True,1688.8279914856,209932,11337,94.876372198546,101.36.104.239
True,1788949380.2012,elite,13563.644385575,1782099413.363,AS16276 OVH SAS,OVH,Sydney,Oceania,OC,Australia,AU,,True,OVH SAS,-33.8672,151.1997,False,OVH Australia PTY LTD,True,New South Wales,success,Australia/Sydney,2000,1788752684,1788949380.2012,8080,http,51.161.137.166:8080,True,13943.251848221,20629,43327,32.254987804115,51.161.137.166
True,1788949301.4006,elite,15384.937490883,1788069781.3489,AS56971 AS56971 Cloud,AS56971,Riga,Europe,EU,Latvia,LV,,True,CGI GLOBAL LIMITED,56.9473,24.0979,False,CGI GLOBAL LIMITED,True,Riga,success,Europe/Riga,LV-1001,1788671489,1788949380.1244,4433,socks5,31.57.28.179:4433,True,23129.697799683,11485,7882,59.301905302835,31.57.28.179
True,1788885335.8377,elite,1748.0043681608,1776079348.3614,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Fuse Internet Access,39.1091,-84.6082,False,Fuse Internet Access - BRAS Norwood Region,True,Ohio,success,America/New_York,45238,1788781642,1788949380.1068,31034,socks5,72.49.49.11:31034,True,1116.3046360016,300750,580,99.80751999469,72.49.49.11
True,1788944642.5821,transparent,739.16060499611,1787586387.9225,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,False,Alibaba.com LLC,True,North West,success,Asia/Singapore,858877,1788795362,1788949380.0969,3128,http,43.98.172.166:3128,False,391.22343063354,23755,560,97.696894920831,43.98.172.166
True,1788949266.1013,elite,6012.9534208795,1710565837.9299,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1788555316,1788949380.0329,80,http,31.220.78.244:80,False,2692.5218105316,257699,468003,35.510305883131,31.220.78.244
True,1788949372.9059,transparent,5003.5986370554,1783278714.994,AS216472 High Speed For Internet Services L.L.C,HS-SYR,Paris,Europe,EU,France,FR,,False,High Speed For Internet Services L.L.C,48.8575,2.35138,False,ipbnb,True,Île-de-France,success,Europe/Paris,75000,1788720423,1788949380.0289,8080,http,191.44.125.8:8080,False,11936.988353729,12189,37803,24.381901104177,191.44.125.8
True,1788900235.1637,elite,605.61725663738,1779115843.4194,AS4621 UNINET-TH,UNINET-AS-AP,Chiang Mai,Asia,AS,Thailand,TH,,False,Office of Info.Tech. Admin. for Educational Development,18.9129,98.9413,False,Office of Info.Tech. Admin. Educational Development,True,Chiang Mai,success,Asia/Bangkok,50180,1788791784,1788949380.0221,31280,http,202.28.194.139:31280,True,543.68925094604,170871,505,99.705326300065,202.28.194.139
True,1788945835.4507,elite,530.60270406307,1782747579.4413,AS16276 OVH SAS,OVH,Strasbourg,Europe,EU,France,FR,,True,OVH SAS,48.5734,7.75211,False,OVH,True,Grand Est,success,Europe/Paris,67000,1788366857,1788949379.8497,1088,socks5,51.210.5.144:1088,True,2226.7711162567,25897,2035,92.714449377059,51.210.5.144
True,1788949379.6526,transparent,7251.6874745977,1750609738.5646,AS21003 General Post and Telecommunication Company (GPTC),GPTC-AS,Tripoli,Africa,AF,Libya,LY,,False,"LTT Autonomous System, Tripoli Libya",32.8908,13.1796,False,Rawafed,True,Tripoli,success,Africa/Tripoli,21821,1788797725,1788949379.6526,8080,http,102.68.128.216:8080,False,2385.5690956116,17075,82685,17.116078588613,102.68.128.216
True,1788949338.4466,elite,9641.9529045435,1788130048.1137,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788745615,1788949379.4865,4462,socks5,45.74.31.42:4462,True,10328.71055603,1064,5069,17.348768954835,45.74.31.42
True,1788949379.4796,transparent,7531.3197177088,1750660159.5244,"AS207097 Online Company for Technological Information, Supply of Electronic Equipment and Internet Services Through Wifi Ltd.",Online-Company-Ltd,Erbil,Asia,AS,Iraq,IQ,,False,Online Company Ltd,36.1898,44.0157,False,,True,Erbil Governorate,success,Asia/Baghdad,44001,1788777183,1788949379.4796,1981,http,185.166.24.221:1981,False,11039.202213287,25220,85295,22.820431615618,185.166.24.221
True,1788949379.3718,elite,1506.2879930166,1783491602.5317,AS136958 China Unicom Guangdong IP network,UNICOM-GuangZhou-IDC,Shanwei,Asia,AS,China,CN,,False,CNC Group CHINA169 Guangdong Province Network,22.7785,115.3452,False,,True,Guangdong,success,Asia/Shanghai,,1788934822,1788949379.3718,17981,http,58.254.153.146:17981,False,1213.7267589569,87651,2805,96.89904483948,58.254.153.146
True,1788937551.3728,elite,4377.3956091865,1710545864.1563,AS57286 GIGAS HOSTING S.A.,ASGIGAS,Alcobendas,Europe,EU,Spain,ES,,True,Gigas Hosting SL,40.525,-3.65578,False,Gigas Hosting S.L.,True,Madrid,success,Europe/Madrid,28108,1788345808,1788949379.169,80,http,195.114.209.50:80,False,117.48814582825,708635,320108,68.883579280734,195.114.209.50
True,1788949379.1682,elite,12399.392927291,1781316501.3949,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Minkler,North America,,United States,US,,True,"Alibaba (US) Technology Co., Ltd.",36.7783,-119.418,False,Alibaba.com LLC,True,California,success,America/Los_Angeles,,1788572235,1788949379.1682,8888,socks5,43.110.40.117:8888,True,22832.964658737,80683,76100,51.461574277823,43.110.40.117
True,1788949379.0545,elite,13039.414037358,1788645738.4461,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788643815,1788949379.0545,37380,http,174.138.165.211:37380,False,16618.698835373,110,1550,6.6265060240964,174.138.165.211
True,1788949345.8831,elite,1139.6700093555,1776081503.9,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,Fairlie-Poplar,True,Total Server Solutions L.L.C.,33.755,-84.3896,False,ThePrimeHost - COLO@,True,Georgia,success,America/New_York,30303,1788781273,1788949378.9454,4145,socks5,74.119.147.209:4145,True,899.99866485596,91326,77229,54.181721099938,74.119.147.209
True,1788949354.7848,transparent,5838.5207362836,1788516233.9675,AS267849 RECOMDATA CIA.LTDA.,RECOMDATA CIA.LTDA.,Cuenca,South America,SA,Ecuador,EC,,False,Recomdata Cia.ltda.,-2.8976,-79.0045,False,Recomdata Cia.ltda,False,Azuay,success,America/Guayaquil,,1788512634,1788949378.9444,999,http,45.175.167.134:999,False,2860.8264923096,534,2376,18.350515463918,45.175.167.134
True,1788949378.8808,transparent,3487.1995165288,1784911789.6284,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,True,Alibaba.com LLC,35.6893,139.6899,False,"NORTHERN CABLE AND FIBER, LLC, Delta Centric LLC, Zenlayer Inc",True,Tokyo,success,Asia/Tokyo,102-0082,1788539883,1788949378.8808,3128,http,47.79.33.142:3128,False,2015.4385566711,22325,20459,52.180721765146,47.79.33.142
True,1788949353.1069,elite,4091.2353033227,1788933427.5159,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788932192,1788949378.8225,4333,socks5,45.74.31.42:4333,True,2858.687877655,343,147,70.0,45.74.31.42
True,1788949378.8208,elite,6255.7196833871,1788820982.8858,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788819726,1788949378.8208,30322,http,174.138.162.35:30322,False,9134.5887184143,33,614,5.1004636785162,174.138.162.35
True,1788949314.111,elite,1187.6209599549,1781904981.1137,AS35598 INETCOM CARRIER LLC,INETCOM,Moscow,Europe,EU,Russia,RU,,False,Inetcom Carrier LLC,55.7487,37.6187,False,Inetcom LLC,True,Moscow,success,Europe/Moscow,101000,1788556172,1788949378.7886,8090,http,176.99.134.183:8090,False,5801.2826442719,107502,8568,92.618247609201,176.99.134.183
True,1788949342.2424,elite,3929.6865092925,1786949620.8207,AS24940 Hetzner Online GmbH,HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,True,Hetzner Online GmbH,60.1719,24.9347,False,Hetzner,True,Uusimaa,success,Europe/Helsinki,00221,1788763567,1788949378.7607,10809,socks5,65.21.252.66:10809,True,1069.1211223602,14299,30340,32.032527610386,65.21.252.66
True,1788949378.5907,elite,1132.109101947,1776082270.2809,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788780857,1788949378.5907,14455,socks5,192.252.209.155:14455,True,909.64150428772,91513,76836,54.359099252149,192.252.209.155
True,1788949262.501,transparent,11113.389747198,1747424808.2142,AS265743 COMERCIAL WASHINGTON ERNESTO OYARCE SAZO E.I.R.L. (SEÑALMAX),COMERCIAL WASHINGTON ERNESTO OYARCE SAZO E.I.R.L. (SENALMAX),Molina,South America,SA,Chile,CL,,False,COMERCIAL WASHINGTON ERNESTO OYARCE SAZO E.I.R.L. (SEÑALMAX),-35.114,-71.2799,False,Señalmax E.I.R.L,True,Maule Region,success,America/Santiago,,1788467183,1788949378.5012,999,http,128.201.119.238:999,False,17924.629211426,15024,119887,11.136230551994,128.201.119.238
True,1788435730.5441,elite,265.26959773752,1788400177.7123,AS208286 Max tv SH. P. K,MAXTV,Srbica,Europe,EU,Kosovo,XK,,True,Max tv SH. P. K,42.7467,20.7886,False,Max tv SH. P. K,False,Mitrovica,success,Europe/Belgrade,,1788398587,1788949378.4459,1080,socks5,185.222.138.237:1080,True,234.20572280884,28225,1,99.996457167151,185.222.138.237
True,1788949244.0405,elite,5763.8061510687,1776086346.6316,AS60068 Datacamp Limited,CDN77,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,DataCamp Limited,1.35208,103.82,False,Cdn77 SGP,True,North West,success,Asia/Singapore,858877,1788786778,1788949378.4191,3903,socks5,138.199.25.13:3903,True,2401.5095233917,25701,92667,21.712793998378,138.199.25.13
True,1788938768.9616,elite,1163.865359695,1784986909.574,AS17252 Colocation America Corporation,AS2-COLOAM,Los Angeles,North America,,United States,US,,True,Colocation America Corporation,34.0549,-118.243,False,T3 Web Hosting,True,California,success,America/Los_Angeles,90009,1788613346,1788949378.4093,8081,http,67.203.23.79:8081,False,333.59980583191,70034,47,99.932934746936,67.203.23.79
True,1788949378.3863,elite,2583.3878026289,1786776113.9961,AS207371 GEC BG Ltd.,gec-bg,Asenovgrad,Europe,EU,Bulgaria,BG,,False,GEC,42.0167,24.8667,False,,True,Plovdiv,success,Europe/Sofia,4230,1788589630,1788949378.3863,4153,socks4,77.85.171.92:4153,True,7993.9298629761,32424,58063,35.832771558345,77.85.171.92
True,1788949378.386,transparent,5637.3559111626,1776786335.2286,AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.,highspeed,Antakya,Asia,AS,Türkiye,TR,,False,High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.,36.2054,36.1617,False,HighSpeedTelekomunikasyon,True,Hatay,success,Europe/Istanbul,31030,1788881453,1788949378.386,8080,http,194.124.36.132:8080,False,2279.9844741821,16025,82446,16.273826811955,194.124.36.132
True,1788949378.3776,elite,12502.92582027,1788154361.447,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788755670,1788949378.3776,37106,http,174.138.165.211:37106,False,9305.4058551788,354,4038,8.0601092896175,174.138.165.211
True,1788949378.3543,elite,2994.0514241857,1783626164.4789,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Atlanta,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.7501,-84.3885,False,Global Connectivity Solutions LLP,True,Georgia,success,America/New_York,30302,1788460790,1788949378.3543,1082,socks5,147.45.60.250:1082,True,633.32414627075,87396,54429,61.622421998942,147.45.60.250
True,1788949381.2252,elite,3671.797550353,1697009544.3624,AS45899 VNPT Corp,VNPT-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,False,VNPT,21.0184,105.8461,False,Vietnam Posts and Telecommunications Group,True,Hanoi,success,Asia/Bangkok,100000,1788786045,1788949378.3474,5678,socks4,14.232.166.150:5678,True,4135.7731819153,243454,1054362,18.758745461606,14.232.166.150
True,1788949121.4191,transparent,12673.672755801,1788761774.4951,AS36352 HostPapa,AS-COLOCROSSING,Buffalo,North America,,United States,US,,True,HostPapa,42.8864,-78.8784,False,RackNerd LLC,False,New York,success,America/New_York,14205,1788759636,1788949378.0928,3128,http,107.173.41.13:3128,False,11985.464811325,658,927,41.514195583596,107.173.41.13
True,1788949378.0627,elite,10481.632079352,1788477033.7549,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788474808,1788949378.0627,38775,http,174.138.165.204:38775,False,15002.040147781,381,2545,13.021189336979,174.138.165.204
True,1788949378.0614,elite,6407.416164875,1788930118.4461,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788927881,1788949378.0614,28806,http,174.138.162.37:28806,True,9556.476354599,4,91,4.2105263157895,174.138.162.37
True,1788949179.62,elite,3690.7625435712,1788871663.0257,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,Viettel Group,21.0184,105.8461,False,VIETTEL,False,Hanoi,success,Asia/Bangkok,100000,1788869736,1788949377.9026,2080,http,116.104.54.38:2080,False,4377.9582977295,1336,95,93.361285814116,116.104.54.38
True,1788949377.8945,transparent,6530.5080167481,1722395664.0238,AS140457 PT Ikhlas Cipta Teknologi,IMEDIANET-AS-ID,Weleri,Asia,AS,Indonesia,ID,,False,PT Ikhlas Cipta Teknologi,-6.9713,110.067,False,Imedianet,True,Central Java,success,Asia/Jakarta,,1788781427,1788949377.8945,8080,http,103.153.62.155:8080,False,4457.1604728699,65253,529249,10.976077456426,103.153.62.155
True,1788949339.5928,elite,5250.408341054,1765045200.7109,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Santa Clara,North America,,United States,US,,True,"DigitalOcean, LLC",37.3931,-121.962,False,"DigitalOcean, LLC",True,California,success,America/Los_Angeles,95054,1788774087,1788949377.6933,80,http,143.198.135.176:80,False,13220.175027847,151438,180864,45.572401008721,143.198.135.176
True,1788949377.5689,elite,6489.205984205,1750183693.7475,"AS20473 The Constant Company, LLC",AS-VULTR,Piscataway,North America,,United States,US,,True,"The Constant Company, LLC",40.4993,-74.399,False,"Vivint Wireless, Inc.",True,New Jersey,success,America/New_York,08854,1788846825,1788949377.5689,80,http,66.135.16.53:80,False,11054.839849472,57975,32892,63.80204034468,66.135.16.53
True,1788765647.7884,elite,2968.1708565017,1710578604.3561,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Dubai,Asia,AS,United Arab Emirates,AE,,True,Alibaba Cloud LLC,25.0734,55.2979,False,ALICLOUD-UAE,True,Dubai,success,Asia/Dubai,,1788858193,1788949377.4321,3128,http,47.91.104.88:3128,False,393.34058761597,548600,118583,82.226315718476,47.91.104.88
True,1788949150.5233,elite,8599.0260658431,1754760403.4639,AS50340 JSC Selectel,SELECTEL-MSK,Moscow,Europe,EU,Russia,RU,,False,JSC Selectel,55.7487,37.6187,False,Selectel,True,Moscow,success,Europe/Moscow,101000,1788805623,1788949377.4133,80,http,82.148.13.136:80,False,13958.106040955,81953,65123,55.721531725095,82.148.13.136
True,1788949377.1801,elite,10611.575119773,1785961988.657,AS214209 Internet Magnate (Pty) Ltd,INTERNET-MAGNATE,Centurion,Africa,AF,South Africa,ZA,Eldo Glen,False,Internet Magnate (Pty) Ltd,-25.8364,28.138,False,Internet Magnate (Pty) Ltd,True,Gauteng,success,Africa/Johannesburg,0157,1788383557,1788949377.1801,9150,socks5,143.20.185.219:9150,True,14465.955972672,14353,49008,22.652735910102,143.20.185.219
True,1788848507.3898,elite,572.01782938376,1787295615.9746,AS400859 EXO BROADBAND,EXO-BROADBAND,Queens,North America,,United States,US,,False,EXO BROADBAND,40.723,-73.8483,False,EXO BROADBAND,True,New York,success,America/New_York,11427,1788502879,1788949377.1388,3128,http,199.7.149.96:3128,True,190.04344940186,29164,730,97.558038402355,199.7.149.96
True,1788946764.5388,elite,769.17941228992,1710541373.1267,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,North America,,United States,US,,True,Alibaba.com LLC,37.4316,-78.6569,False,ALICLOUD-US,True,Virginia,success,America/New_York,22902,1788858027,1788949377.0892,3128,http,47.89.184.18:3128,True,244.29774284363,826841,164567,83.400678630796,47.89.184.18
